game_id,Proba_Win
2018-1246-1305,0.727667838
2018-1246-1166,0.723509972
2018-1246-1243,0.724859882
2018-1246-1400,0.695527382
2018-1246-1260,0.68538991
2018-1246-1172,0.701687204
2018-1246-1138,0.705555809
2018-1246-1460,0.738143624
2018-1246-1209,0.707495022
2018-1246-1420,0.77537923
2018-1246-1462,0.621737309
2018-1246-1314,0.635077198
2018-1246-1276,0.606409151
2018-1246-1211,0.570333467
2018-1246-1326,0.574703509
2018-1246-1222,0.640420047
2018-1246-1401,0.681467685
2018-1246-1281,0.700643437
2018-1246-1199,0.6531825
2018-1246-1344,0.741618252
2018-1246-1361,0.69255086
2018-1246-1355,0.72818635
2018-1246-1422,0.733518337
2018-1246-1285,0.671372213
2018-1246-1252,0.757888348
2018-1246-1300,0.764834493
2018-1246-1411,0.771998151
2018-1274-1305,0.701234293
2018-1274-1166,0.68169698
2018-1274-1243,0.687672402
2018-1274-1400,0.646306284
2018-1274-1260,0.639545805
2018-1274-1172,0.689443492
2018-1274-1138,0.696267877
2018-1274-1460,0.738643426
2018-1274-1209,0.685195072
2018-1274-1420,0.760594101
2018-1274-1462,0.601821636
2018-1274-1314,0.598450295
2018-1274-1276,0.57235038
2018-1274-1211,0.541886363
2018-1274-1326,0.534625968
2018-1274-1222,0.623365717
2018-1274-1401,0.660639105
2018-1274-1281,0.661053386
2018-1274-1199,0.62774356
2018-1274-1344,0.736886985
2018-1274-1361,0.643990581
2018-1274-1355,0.706682477
2018-1274-1422,0.721566577
2018-1274-1285,0.653769548
2018-1274-1252,0.741269852
2018-1274-1300,0.74914978
2018-1274-1411,0.748702886
2018-1305-1166,0.699374446
2018-1305-1243,0.725365684
2018-1305-1400,0.683959582
2018-1305-1260,0.654863911
2018-1305-1172,0.689895119
2018-1305-1138,0.7178743
2018-1305-1460,0.727802882
2018-1305-1209,0.706425799
2018-1305-1420,0.757942374
2018-1305-1462,0.635209231
2018-1305-1314,0.636837215
2018-1305-1276,0.632572615
2018-1305-1211,0.612193514
2018-1305-1326,0.606721957
2018-1305-1222,0.654081695
2018-1305-1401,0.688237445
2018-1305-1281,0.695767659
2018-1305-1199,0.673484549
2018-1305-1344,0.738029529
2018-1305-1361,0.694138184
2018-1305-1355,0.729616534
2018-1305-1422,0.730336268
2018-1305-1285,0.689468844
2018-1305-1252,0.756074332
2018-1305-1300,0.761214755
2018-1305-1411,0.760114471
2018-1166-1243,0.623073129
2018-1166-1400,0.540071421
2018-1166-1260,0.561722041
2018-1166-1172,0.615878631
2018-1166-1138,0.600326188
2018-1166-1460,0.638717027
2018-1166-1209,0.617191915
2018-1166-1420,0.713956486
2018-1166-1462,0.54006755
2018-1166-1314,0.550853245
2018-1166-1276,0.512792836
2018-1166-1211,0.505752381
2018-1166-1326,0.48391464
2018-1166-1222,0.56347701
2018-1166-1401,0.593893412
2018-1166-1281,0.609118295
2018-1166-1199,0.555470133
2018-1166-1344,0.685998926
2018-1166-1361,0.567183655
2018-1166-1355,0.659842796
2018-1166-1422,0.603769439
2018-1166-1285,0.589965543
2018-1166-1252,0.701378782
2018-1166-1300,0.720469324
2018-1166-1411,0.730449524
2018-1243-1400,0.522522437
2018-1243-1260,0.534883917
2018-1243-1172,0.590034217
2018-1243-1138,0.574922027
2018-1243-1460,0.629798814
2018-1243-1209,0.594159807
2018-1243-1420,0.702583843
2018-1243-1462,0.522141319
2018-1243-1314,0.539469341
2018-1243-1276,0.49234346
2018-1243-1211,0.486781723
2018-1243-1326,0.478331028
2018-1243-1222,0.563447351
2018-1243-1401,0.582148733
2018-1243-1281,0.562701011
2018-1243-1199,0.556385314
2018-1243-1344,0.656603652
2018-1243-1361,0.533372325
2018-1243-1355,0.64882975
2018-1243-1422,0.58415157
2018-1243-1285,0.584613832
2018-1243-1252,0.691896423
2018-1243-1300,0.696539533
2018-1243-1411,0.719523634
2018-1400-1260,0.599119894
2018-1400-1172,0.640068715
2018-1400-1138,0.631317276
2018-1400-1460,0.68693172
2018-1400-1209,0.658246705
2018-1400-1420,0.723383706
2018-1400-1462,0.601820211
2018-1400-1314,0.615364633
2018-1400-1276,0.578503237
2018-1400-1211,0.547466688
2018-1400-1326,0.544831337
2018-1400-1222,0.637560293
2018-1400-1401,0.631332362
2018-1400-1281,0.642863622
2018-1400-1199,0.623590639
2018-1400-1344,0.705230211
2018-1400-1361,0.62639778
2018-1400-1355,0.700167135
2018-1400-1422,0.667284981
2018-1400-1285,0.644220379
2018-1400-1252,0.723567784
2018-1400-1300,0.72634084
2018-1400-1411,0.737523035
2018-1260-1172,0.640622643
2018-1260-1138,0.630995965
2018-1260-1460,0.657813144
2018-1260-1209,0.614765369
2018-1260-1420,0.733320946
2018-1260-1462,0.564152949
2018-1260-1314,0.574057506
2018-1260-1276,0.53652111
2018-1260-1211,0.513068007
2018-1260-1326,0.527183111
2018-1260-1222,0.604384855
2018-1260-1401,0.6225317
2018-1260-1281,0.611764059
2018-1260-1199,0.592382938
2018-1260-1344,0.682676941
2018-1260-1361,0.577541986
2018-1260-1355,0.680003197
2018-1260-1422,0.621519196
2018-1260-1285,0.612177782
2018-1260-1252,0.709917307
2018-1260-1300,0.725896859
2018-1260-1411,0.725230651
2018-1172-1138,0.652299042
2018-1172-1460,0.721679193
2018-1172-1209,0.68462159
2018-1172-1420,0.764337506
2018-1172-1462,0.580534826
2018-1172-1314,0.59610448
2018-1172-1276,0.562274958
2018-1172-1211,0.547625632
2018-1172-1326,0.539298052
2018-1172-1222,0.625131936
2018-1172-1401,0.631482822
2018-1172-1281,0.641484395
2018-1172-1199,0.629779863
2018-1172-1344,0.708509575
2018-1172-1361,0.622098718
2018-1172-1355,0.700546101
2018-1172-1422,0.661901298
2018-1172-1285,0.633355544
2018-1172-1252,0.745817545
2018-1172-1300,0.761822546
2018-1172-1411,0.762295641
2018-1138-1460,0.64928455
2018-1138-1209,0.628887529
2018-1138-1420,0.736012189
2018-1138-1462,0.553216303
2018-1138-1314,0.554023932
2018-1138-1276,0.516911325
2018-1138-1211,0.50687247
2018-1138-1326,0.497939694
2018-1138-1222,0.610189779
2018-1138-1401,0.617833465
2018-1138-1281,0.6219713
2018-1138-1199,0.587762229
2018-1138-1344,0.69390859
2018-1138-1361,0.593171476
2018-1138-1355,0.679559929
2018-1138-1422,0.616881107
2018-1138-1285,0.610757879
2018-1138-1252,0.717117227
2018-1138-1300,0.735743788
2018-1138-1411,0.745074827
2018-1460-1209,0.60506334
2018-1460-1420,0.701487003
2018-1460-1462,0.511858967
2018-1460-1314,0.524341979
2018-1460-1276,0.504705906
2018-1460-1211,0.491162157
2018-1460-1326,0.490176604
2018-1460-1222,0.559008781
2018-1460-1401,0.570054391
2018-1460-1281,0.554785778
2018-1460-1199,0.552162783
2018-1460-1344,0.640235549
2018-1460-1361,0.548123829
2018-1460-1355,0.632050407
2018-1460-1422,0.579614276
2018-1460-1285,0.558180793
2018-1460-1252,0.654267334
2018-1460-1300,0.671329492
2018-1460-1411,0.682277817
2018-1209-1420,0.692737608
2018-1209-1462,0.519315167
2018-1209-1314,0.542462305
2018-1209-1276,0.509037602
2018-1209-1211,0.512252904
2018-1209-1326,0.491727034
2018-1209-1222,0.571482196
2018-1209-1401,0.56570207
2018-1209-1281,0.562870697
2018-1209-1199,0.556639622
2018-1209-1344,0.609093453
2018-1209-1361,0.550435852
2018-1209-1355,0.618061867
2018-1209-1422,0.574207971
2018-1209-1285,0.571923443
2018-1209-1252,0.658215297
2018-1209-1300,0.680840588
2018-1209-1411,0.687337581
2018-1420-1462,0.474976491
2018-1420-1314,0.489348811
2018-1420-1276,0.463027595
2018-1420-1211,0.45199367
2018-1420-1326,0.442393242
2018-1420-1222,0.514639738
2018-1420-1401,0.502101021
2018-1420-1281,0.495471575
2018-1420-1199,0.490005717
2018-1420-1344,0.574749248
2018-1420-1361,0.487797928
2018-1420-1355,0.558178968
2018-1420-1422,0.501669797
2018-1420-1285,0.506112752
2018-1420-1252,0.584600063
2018-1420-1300,0.60809455
2018-1420-1411,0.629190264
2018-1462-1314,0.6524675
2018-1462-1276,0.641238151
2018-1462-1211,0.610874361
2018-1462-1326,0.617112523
2018-1462-1222,0.655573182
2018-1462-1401,0.700561944
2018-1462-1281,0.754605261
2018-1462-1199,0.729509822
2018-1462-1344,0.767998962
2018-1462-1361,0.699401179
2018-1462-1355,0.744527341
2018-1462-1422,0.719042327
2018-1462-1285,0.68543572
2018-1462-1252,0.756127904
2018-1462-1300,0.787083277
2018-1462-1411,0.798485506
2018-1314-1276,0.610137747
2018-1314-1211,0.567094244
2018-1314-1326,0.591812107
2018-1314-1222,0.633369359
2018-1314-1401,0.686663723
2018-1314-1281,0.69115139
2018-1314-1199,0.652373537
2018-1314-1344,0.742805676
2018-1314-1361,0.682772447
2018-1314-1355,0.718408778
2018-1314-1422,0.711530193
2018-1314-1285,0.670869501
2018-1314-1252,0.760304434
2018-1314-1300,0.755684321
2018-1314-1411,0.749680028
2018-1276-1211,0.60516424
2018-1276-1326,0.615335598
2018-1276-1222,0.687620583
2018-1276-1401,0.698052774
2018-1276-1281,0.700059697
2018-1276-1199,0.670940857
2018-1276-1344,0.753566306
2018-1276-1361,0.704132268
2018-1276-1355,0.730002106
2018-1276-1422,0.734417218
2018-1276-1285,0.707414161
2018-1276-1252,0.756083398
2018-1276-1300,0.773048918
2018-1276-1411,0.770063292
2018-1211-1326,0.736746485
2018-1211-1222,0.720662734
2018-1211-1401,0.740106884
2018-1211-1281,0.746543116
2018-1211-1199,0.723360736
2018-1211-1344,0.776909783
2018-1211-1361,0.762229301
2018-1211-1355,0.784365071
2018-1211-1422,0.779992268
2018-1211-1285,0.743825692
2018-1211-1252,0.773902193
2018-1211-1300,0.789687299
2018-1211-1411,0.787817743
2018-1326-1222,0.66846997
2018-1326-1401,0.709555232
2018-1326-1281,0.709195604
2018-1326-1199,0.680664465
2018-1326-1344,0.755640321
2018-1326-1361,0.721730417
2018-1326-1355,0.74600641
2018-1326-1422,0.734832521
2018-1326-1285,0.699608438
2018-1326-1252,0.763379185
2018-1326-1300,0.769421225
2018-1326-1411,0.772449858
2018-1222-1401,0.695300249
2018-1222-1281,0.686831639
2018-1222-1199,0.653176586
2018-1222-1344,0.736718107
2018-1222-1361,0.714622859
2018-1222-1355,0.725421238
2018-1222-1422,0.719912066
2018-1222-1285,0.711879346
2018-1222-1252,0.746057686
2018-1222-1300,0.763261685
2018-1222-1411,0.766880773
2018-1401-1281,0.641868554
2018-1401-1199,0.596565816
2018-1401-1344,0.694321477
2018-1401-1361,0.605358293
2018-1401-1355,0.688077039
2018-1401-1422,0.613464907
2018-1401-1285,0.599507589
2018-1401-1252,0.731580725
2018-1401-1300,0.724320608
2018-1401-1411,0.724795595
2018-1281-1199,0.662629724
2018-1281-1344,0.699106967
2018-1281-1361,0.606573909
2018-1281-1355,0.694750995
2018-1281-1422,0.630603855
2018-1281-1285,0.61238492
2018-1281-1252,0.727136449
2018-1281-1300,0.749916455
2018-1281-1411,0.748741263
2018-1199-1344,0.7000534
2018-1199-1361,0.592032713
2018-1199-1355,0.679793407
2018-1199-1422,0.624040202
2018-1199-1285,0.601944322
2018-1199-1252,0.72260271
2018-1199-1300,0.777285128
2018-1199-1411,0.787767758
2018-1344-1361,0.530570399
2018-1344-1355,0.616169751
2018-1344-1422,0.564101775
2018-1344-1285,0.556470225
2018-1344-1252,0.673048245
2018-1344-1300,0.679392491
2018-1344-1411,0.685615954
2018-1361-1355,0.73571929
2018-1361-1422,0.685172697
2018-1361-1285,0.653123431
2018-1361-1252,0.756341329
2018-1361-1300,0.766991034
2018-1361-1411,0.764642419
2018-1355-1422,0.606658525
2018-1355-1285,0.601669045
2018-1355-1252,0.698451239
2018-1355-1300,0.719522293
2018-1355-1411,0.737388425
2018-1422-1285,0.59711131
2018-1422-1252,0.687055018
2018-1422-1300,0.697471098
2018-1422-1411,0.709880145
2018-1285-1252,0.714000544
2018-1285-1300,0.729667358
2018-1285-1411,0.734935378
2018-1252-1300,0.644802445
2018-1252-1411,0.673308545
2018-1300-1411,0.677143346
