game_id,Prob_Win
2018-1246-1211,0.313220188
2018-1246-1326,0.307370937
2018-1246-1222,0.973354032
2018-1246-1401,0.98220624
2018-1246-1281,0.989815633
2018-1246-1199,0.977474786
2018-1246-1344,0.995322336
2018-1246-1361,0.983781133
2018-1246-1355,0.994505917
2018-1246-1422,0.98494948
2018-1246-1285,0.989282919
2018-1246-1252,0.997585478
2018-1246-1300,0.99964065
2018-1246-1411,0.998754241
2018-1274-1305,0.969419495
2018-1274-1166,0.98895673
2018-1274-1243,0.981262669
2018-1274-1400,0.94878223
2018-1274-1260,0.972723244
2018-1274-1172,0.982790109
2018-1274-1138,0.984843963
2018-1274-1460,0.987739641
2018-1274-1209,0.953992006
2018-1274-1420,0.995091417
2018-1274-1462,0.462542837
2018-1274-1314,0.914290498
2018-1274-1276,0.928906131
2018-1274-1211,0.914954448
2018-1274-1326,0.92491991
2018-1274-1222,0.940221633
2018-1274-1401,0.9539982
2018-1274-1281,0.969236916
2018-1274-1199,0.946232334
2018-1274-1344,0.984301986
2018-1274-1361,0.956946387
2018-1274-1355,0.981904737
2018-1274-1422,0.959424142
2018-1274-1285,0.968462757
2018-1274-1252,0.991454269
2018-1274-1300,0.998656018
2018-1274-1411,0.995469052
2018-1305-1166,0.986745268
2018-1305-1243,0.977635076
2018-1305-1400,0.950791021
2018-1305-1260,0.97127131
2018-1305-1172,0.979679923
2018-1305-1138,0.981910478
2018-1305-1460,0.986786493
2018-1305-1209,0.956204995
2018-1305-1420,0.993972834
2018-1305-1462,0.961210731
2018-1305-1314,0.931550463
2018-1305-1276,0.940445197
2018-1305-1211,0.92689002
2018-1305-1326,0.453792692
2018-1305-1222,0.951204879
2018-1305-1401,0.963891758
2018-1305-1281,0.97722425
2018-1305-1199,0.956812085
2018-1305-1344,0.98875206
2018-1305-1361,0.966437984
2018-1305-1355,0.986872016
2018-1305-1422,0.968392182
2018-1305-1285,0.976168241
2018-1305-1252,0.993968366
2018-1305-1300,0.999073215
2018-1305-1411,0.996827536
2018-1166-1243,0.957695655
2018-1166-1400,0.277511525
2018-1166-1260,0.310389916
2018-1166-1172,0.96083497
2018-1166-1138,0.47
2018-1166-1460,0.97247513
2018-1166-1209,0.39515998
2018-1166-1420,0.986096438
2018-1166-1462,0.238658747
2018-1166-1314,0.901130133
2018-1166-1276,0.181373923
2018-1166-1211,0.145395633
2018-1166-1326,0.13263077
2018-1166-1222,0.334495624
2018-1166-1401,0.332522054
2018-1166-1281,0.35
2018-1166-1199,0.926124362
2018-1166-1344,0.969722004
2018-1166-1361,0.272401488
2018-1166-1355,0.965804065
2018-1166-1422,0.938051446
2018-1166-1285,0.947741856
2018-1166-1252,0.98203328
2018-1166-1300,0.996912719
2018-1166-1411,0.989965224
2018-1243-1400,0.200157603
2018-1243-1260,0.210784805
2018-1243-1172,0.957442312
2018-1243-1138,0.390149649
2018-1243-1460,0.969715467
2018-1243-1209,0.299623095
2018-1243-1420,0.984225523
2018-1243-1462,0.197829662
2018-1243-1314,0.189812339
2018-1243-1276,0.134883186
2018-1243-1211,0.117796479
2018-1243-1326,0.095137097
2018-1243-1222,0.284729248
2018-1243-1401,0.340639108
2018-1243-1281,0.295113018
2018-1243-1199,0.37
2018-1243-1344,0.96808603
2018-1243-1361,0.217387496
2018-1243-1355,0.964023897
2018-1243-1422,0.329212583
2018-1243-1285,0.945675651
2018-1243-1252,0.980892514
2018-1243-1300,0.996676923
2018-1243-1411,0.989262567
2018-1400-1260,0.947496284
2018-1400-1172,0.959934403
2018-1400-1138,0.963775663
2018-1400-1460,0.972077906
2018-1400-1209,0.929939293
2018-1400-1420,0.986199383
2018-1400-1462,0.38
2018-1400-1314,0.902012337
2018-1400-1276,0.917606306
2018-1400-1211,0.904926796
2018-1400-1326,0.915338305
2018-1400-1222,0.928398488
2018-1400-1401,0.37
2018-1400-1281,0.36
2018-1400-1199,0.934244743
2018-1400-1344,0.977398635
2018-1400-1361,0.44
2018-1400-1355,0.974050085
2018-1400-1422,0.947766073
2018-1400-1285,0.957544452
2018-1400-1252,0.987169831
2018-1400-1300,0.997895115
2018-1400-1411,0.993028861
2018-1260-1172,0.968408637
2018-1260-1138,0.971695706
2018-1260-1460,0.97920965
2018-1260-1209,0.933397891
2018-1260-1420,0.98988921
2018-1260-1462,0.249976626
2018-1260-1314,0.894542396
2018-1260-1276,0.232714621
2018-1260-1211,0.898846857
2018-1260-1326,0.142390333
2018-1260-1222,0.92143304
2018-1260-1401,0.38
2018-1260-1281,0.36
2018-1260-1199,0.927029474
2018-1260-1344,0.971913087
2018-1260-1361,0.301629973
2018-1260-1355,0.968037028
2018-1260-1422,0.441100976
2018-1260-1285,0.949960968
2018-1260-1252,0.983566706
2018-1260-1300,0.997212267
2018-1260-1411,0.990908082
2018-1172-1138,0.990158814
2018-1172-1460,0.990994707
2018-1172-1209,0.959735526
2018-1172-1420,0.995995468
2018-1172-1462,0.266512203
2018-1172-1314,0.249910895
2018-1172-1276,0.232061227
2018-1172-1211,0.216119733
2018-1172-1326,0.183234625
2018-1172-1222,0.305211004
2018-1172-1401,0.269064764
2018-1172-1281,0.296410321
2018-1172-1199,0.42
2018-1172-1344,0.984798613
2018-1172-1361,0.311283999
2018-1172-1355,0.982375311
2018-1172-1422,0.960404324
2018-1172-1285,0.969270114
2018-1172-1252,0.991679283
2018-1172-1300,0.998693703
2018-1172-1411,0.99556966
2018-1138-1460,0.96035323
2018-1138-1209,0.913014605
2018-1138-1420,0.978752459
2018-1138-1462,0.907793833
2018-1138-1314,0.865607297
2018-1138-1276,0.891294532
2018-1138-1211,0.880582004
2018-1138-1326,0.894255335
2018-1138-1222,0.901124427
2018-1138-1401,0.395741034
2018-1138-1281,0.923563532
2018-1138-1199,0.905561192
2018-1138-1344,0.947299303
2018-1138-1361,0.913472906
2018-1138-1355,0.942622434
2018-1138-1422,0.916297339
2018-1138-1285,0.924188939
2018-1138-1252,0.964637088
2018-1138-1300,0.99272712
2018-1138-1411,0.978412737
2018-1460-1209,0.398487778
2018-1460-1420,0.978429341
2018-1460-1462,0.165298927
2018-1460-1314,0.131053374
2018-1460-1276,0.153887176
2018-1460-1211,0.129819607
2018-1460-1326,0.093214447
2018-1460-1222,0.263749142
2018-1460-1401,0.263867516
2018-1460-1281,0.233357087
2018-1460-1199,0.31366139
2018-1460-1344,0.38065884
2018-1460-1361,0.218715802
2018-1460-1355,0.943218675
2018-1460-1422,0.358074319
2018-1460-1285,0.925152326
2018-1460-1252,0.964938209
2018-1460-1300,0.992761701
2018-1460-1411,0.978515994
2018-1209-1420,0.995374702
2018-1209-1462,0.19318521
2018-1209-1314,0.183027221
2018-1209-1276,0.1601972
2018-1209-1211,0.216064344
2018-1209-1326,0.096654827
2018-1209-1222,0.938328648
2018-1209-1401,0.200000118
2018-1209-1281,0.200000867
2018-1209-1199,0.303507428
2018-1209-1344,0.982698405
2018-1209-1361,0.200009346
2018-1209-1355,0.979997214
2018-1209-1422,0.200001279
2018-1209-1285,0.343401898
2018-1209-1252,0.990419293
2018-1209-1300,0.998477066
2018-1209-1411,0.994863379
2018-1420-1462,0.092157849
2018-1420-1314,0.084538835
2018-1420-1276,0.065255553
2018-1420-1211,0.062652819
2018-1420-1326,0.041720776
2018-1420-1222,0.148099614
2018-1420-1401,0.135890277
2018-1420-1281,0.123852228
2018-1420-1199,0.205141037
2018-1420-1344,0.304067131
2018-1420-1361,0.12168824
2018-1420-1355,0.31598032
2018-1420-1422,0.144932626
2018-1420-1285,0.160394016
2018-1420-1252,0.385066112
2018-1420-1300,0.326186691
2018-1420-1411,0.960677832
2018-1462-1314,0.953198503
2018-1462-1276,0.961989478
2018-1462-1211,0.280143895
2018-1462-1326,0.358562328
2018-1462-1222,0.971417411
2018-1462-1401,0.980756779
2018-1462-1281,0.992835678
2018-1462-1199,0.983501916
2018-1462-1344,0.994919047
2018-1462-1361,0.9824378
2018-1462-1355,0.993994152
2018-1462-1422,0.983707156
2018-1462-1285,0.988332749
2018-1462-1252,0.99735869
2018-1462-1300,0.999754833
2018-1462-1411,0.999148152
2018-1314-1276,0.956550185
2018-1314-1211,0.262056861
2018-1314-1326,0.950991884
2018-1314-1222,0.96680201
2018-1314-1401,0.985579824
2018-1314-1281,0.986561084
2018-1314-1199,0.971618418
2018-1314-1344,0.996338816
2018-1314-1361,0.979164972
2018-1314-1355,0.992702538
2018-1314-1422,0.980658659
2018-1314-1285,0.986001006
2018-1314-1252,0.99811198
2018-1314-1300,0.999513529
2018-1314-1411,0.99832618
2018-1276-1211,0.91090492
2018-1276-1326,0.92547431
2018-1276-1222,0.956273782
2018-1276-1401,0.9563544
2018-1276-1281,0.9709425
2018-1276-1199,0.94837566
2018-1276-1344,0.986151318
2018-1276-1361,0.971501052
2018-1276-1355,0.983789905
2018-1276-1422,0.962478905
2018-1276-1285,0.980453697
2018-1276-1252,0.992514973
2018-1276-1300,0.998819501
2018-1276-1411,0.996056441
2018-1211-1326,0.979809681
2018-1211-1222,0.974745513
2018-1211-1401,0.983245239
2018-1211-1281,0.990420734
2018-1211-1199,0.978733539
2018-1211-1344,0.995679
2018-1211-1361,0.984753674
2018-1211-1355,0.997925614
2018-1211-1422,0.993965514
2018-1211-1285,0.989967825
2018-1211-1252,0.997761863
2018-1211-1300,0.999665879
2018-1211-1411,0.998844305
2018-1326-1222,0.965568194
2018-1326-1401,0.976256456
2018-1326-1281,0.985914499
2018-1326-1199,0.970485968
2018-1326-1344,0.993493924
2018-1326-1361,0.978247262
2018-1326-1355,0.996124251
2018-1326-1422,0.989102333
2018-1326-1285,0.985331834
2018-1326-1252,0.996596333
2018-1326-1300,0.999486762
2018-1326-1411,0.998234524
2018-1222-1401,0.961842114
2018-1222-1281,0.975522472
2018-1222-1199,0.954545476
2018-1222-1344,0.988067576
2018-1222-1361,0.97152762
2018-1222-1355,0.986046781
2018-1222-1422,0.966796955
2018-1222-1285,0.980274854
2018-1222-1252,0.993583228
2018-1222-1300,0.999005751
2018-1222-1411,0.99662248
2018-1401-1281,0.965011771
2018-1401-1199,0.941537697
2018-1401-1344,0.976107429
2018-1401-1361,0.388462939
2018-1401-1355,0.979352109
2018-1401-1422,0.955357133
2018-1401-1285,0.964566652
2018-1401-1252,0.986348657
2018-1401-1300,0.998422844
2018-1401-1411,0.994737206
2018-1281-1199,0.939941375
2018-1281-1344,0.975624062
2018-1281-1361,0.331437937
2018-1281-1355,0.972060967
2018-1281-1422,0.501137934
2018-1281-1285,0.954873793
2018-1281-1252,0.986031518
2018-1281-1300,0.998283563
2018-1281-1411,0.994259608
2018-1199-1344,0.973073803
2018-1199-1361,0.9385825
2018-1199-1355,0.96933275
2018-1199-1422,0.941550448
2018-1199-1285,0.951487901
2018-1199-1252,0.984382315
2018-1199-1300,0.99828928
2018-1199-1411,0.994275906
2018-1344-1361,0.187985134
2018-1344-1355,0.932800347
2018-1344-1422,0.239715545
2018-1344-1285,0.91389411
2018-1344-1252,0.967258447
2018-1344-1300,0.990127337
2018-1344-1411,0.972195704
2018-1361-1355,0.992162353
2018-1361-1422,0.97942475
2018-1361-1285,0.974315619
2018-1361-1252,0.996519997
2018-1361-1300,0.999474717
2018-1361-1411,0.998190543
2018-1355-1422,0.95749022
2018-1355-1285,0.947125533
2018-1355-1252,0.981642976
2018-1355-1300,0.99683079
2018-1355-1411,0.989716181
2018-1422-1285,0.955790869
2018-1422-1252,0.986326747
2018-1422-1300,0.997740746
2018-1422-1411,0.992532003
2018-1285-1252,0.982909569
2018-1285-1300,0.99707886
2018-1285-1411,0.990509882
2018-1252-1300,0.991208694
2018-1252-1411,0.974730501
2018-1300-1411,0.968284261
